date,station,station_type,latitude,longitude,pm25_daily_mean,temperature_f,relative_humidity
2021-01-03,Albany-Central,urban,42.65,-73.75,,8.9,56.1
2021-01-04,Albany-Central,urban,42.65,-73.75,,20.1,59.9
2021-01-05,Albany-Central,urban,42.65,-73.75,,12.2,62.1
2021-01-06,Albany-Central,urban,42.65,-73.75,,12.4,80.1
2021-01-07,Albany-Central,urban,42.65,-73.75,,11.0,81.9
2021-01-08,Albany-Central,urban,42.65,-73.75,15.8,20.4,57.0
2021-01-09,Albany-Central,urban,42.65,-73.75,15.9,16.8,75.9
2021-01-10,Albany-Central,urban,42.65,-73.75,13.7,18.0,82.7
2021-01-11,Albany-Central,urban,42.65,-73.75,11.4,8.7,62.6
2021-01-12,Albany-Central,urban,42.65,-73.75,8.9,14.9,63.0
2021-01-13,Albany-Central,urban,42.65,-73.75,6.0,15.7,65.0
2021-01-14,Albany-Central,urban,42.65,-73.75,8.7,13.6,54.4
2021-01-15,Albany-Central,urban,42.65,-73.75,15.6,13.6,61.0
2021-01-16,Albany-Central,urban,42.65,-73.75,5.8,5.1,83.0
2021-01-17,Albany-Central,urban,42.65,-73.75,4.1,16.3,92.0
2021-01-18,Albany-Central,urban,42.65,-73.75,18.2,20.5,73.4
2021-01-19,Albany-Central,urban,42.65,-73.75,13.6,12.7,64.6
2021-01-20,Albany-Central,urban,42.65,-73.75,6.4,12.2,65.2
2021-01-21,Albany-Central,urban,42.65,-73.75,15.9,11.0,55.1
2021-01-22,Albany-Central,urban,42.65,-73.75,10.8,22.6,55.0
2021-01-23,Albany-Central,urban,42.65,-73.75,13.8,16.1,69.0
2021-01-24,Albany-Central,urban,42.65,-73.75,9.8,20.1,52.8
2021-01-25,Albany-Central,urban,42.65,-73.75,12.5,18.5,55.7
2021-01-26,Albany-Central,urban,42.65,-73.75,10.9,20.0,63.1
2021-01-27,Albany-Central,urban,42.65,-73.75,10.1,10.5,57.4
2021-01-28,Albany-Central,urban,42.65,-73.75,11.6,15.8,72.2
2021-01-29,Albany-Central,urban,42.65,-73.75,15.6,12.0,41.7
2021-01-30,Albany-Central,urban,42.65,-73.75,16.4,25.2,44.5
2021-01-31,Albany-Central,urban,42.65,-73.75,11.1,22.7,56.8
2021-02-01,Albany-Central,urban,42.65,-73.75,,10.3,48.0
2021-02-02,Albany-Central,urban,42.65,-73.75,,18.6,100.0
2021-02-03,Albany-Central,urban,42.65,-73.75,16.5,32.2,68.2
2021-02-04,Albany-Central,urban,42.65,-73.75,14.7,20.5,75.1
2021-02-05,Albany-Central,urban,42.65,-73.75,15.6,26.6,53.9
2021-02-06,Albany-Central,urban,42.65,-73.75,13.5,21.4,67.6
2021-02-07,Albany-Central,urban,42.65,-73.75,13.9,19.1,62.3
2021-02-08,Albany-Central,urban,42.65,-73.75,12.0,31.8,65.3
2021-02-09,Albany-Central,urban,42.65,-73.75,13.9,18.2,56.0
2021-02-10,Albany-Central,urban,42.65,-73.75,8.7,24.1,72.5
2021-02-11,Albany-Central,urban,42.65,-73.75,19.3,26.8,61.4
2021-02-12,Albany-Central,urban,42.65,-73.75,11.6,24.3,52.5
2021-02-13,Albany-Central,urban,42.65,-73.75,27.2,23.8,40.6
2021-02-14,Albany-Central,urban,42.65,-73.75,,32.4,31.8
2021-02-15,Albany-Central,urban,42.65,-73.75,22.5,27.2,70.6
2021-02-16,Albany-Central,urban,42.65,-73.75,7.6,27.7,95.4
2021-02-17,Albany-Central,urban,42.65,-73.75,8.2,28.6,56.3
2021-02-18,Albany-Central,urban,42.65,-73.75,15.5,25.9,55.4
2021-02-19,Albany-Central,urban,42.65,-73.75,15.9,34.5,82.6
2021-02-20,Albany-Central,urban,42.65,-73.75,12.0,26.6,46.2
2021-02-21,Albany-Central,urban,42.65,-73.75,,26.1,51.9
2021-02-22,Albany-Central,urban,42.65,-73.75,11.9,23.6,76.2
2021-02-23,Albany-Central,urban,42.65,-73.75,12.8,19.8,41.0
2021-02-24,Albany-Central,urban,42.65,-73.75,7.1,34.4,54.7
2021-02-25,Albany-Central,urban,42.65,-73.75,18.1,24.5,56.0
2021-02-26,Albany-Central,urban,42.65,-73.75,11.9,33.3,66.6
2021-02-27,Albany-Central,urban,42.65,-73.75,16.9,24.8,79.4
2021-02-28,Albany-Central,urban,42.65,-73.75,13.0,35.6,63.1
2021-03-01,Albany-Central,urban,42.65,-73.75,23.6,27.2,49.6
2021-03-02,Albany-Central,urban,42.65,-73.75,5.6,32.2,71.6
2021-03-03,Albany-Central,urban,42.65,-73.75,16.2,25.7,71.3
2021-03-04,Albany-Central,urban,42.65,-73.75,,31.4,70.2
2021-03-05,Albany-Central,urban,42.65,-73.75,-1.4,28.0,49.7
2021-03-06,Albany-Central,urban,42.65,-73.75,21.7,37.8,61.2
2021-03-07,Albany-Central,urban,42.65,-73.75,21.2,30.5,71.9
2021-03-08,Albany-Central,urban,42.65,-73.75,23.8,23.5,56.0
2021-03-09,Albany-Central,urban,42.65,-73.75,15.5,36.8,86.0
2021-03-10,Albany-Central,urban,42.65,-73.75,8.2,39.5,79.6
2021-03-11,Albany-Central,urban,42.65,-73.75,19.1,38.8,62.3
2021-03-12,Albany-Central,urban,42.65,-73.75,19.3,35.2,81.3
2021-03-13,Albany-Central,urban,42.65,-73.75,20.1,32.8,48.5
2021-03-14,Albany-Central,urban,42.65,-73.75,21.1,42.3,74.5
2021-03-15,Albany-Central,urban,42.65,-73.75,15.1,41.3,77.7
2021-03-16,Albany-Central,urban,42.65,-73.75,14.4,40.3,76.6
2021-03-17,Albany-Central,urban,42.65,-73.75,10.4,38.1,55.1
2021-03-18,Albany-Central,urban,42.65,-73.75,16.1,46.9,50.1
2021-03-19,Albany-Central,urban,42.65,-73.75,13.4,43.2,59.1
2021-03-20,Albany-Central,urban,42.65,-73.75,22.0,51.1,66.0
2021-03-21,Albany-Central,urban,42.65,-73.75,11.9,30.9,81.7
2021-03-22,Albany-Central,urban,42.65,-73.75,11.7,46.1,92.2
2021-03-23,Albany-Central,urban,42.65,-73.75,11.9,41.9,72.5
2021-03-24,Albany-Central,urban,42.65,-73.75,25.6,38.5,60.6
2021-03-25,Albany-Central,urban,42.65,-73.75,12.6,42.1,53.6
2021-03-26,Albany-Central,urban,42.65,-73.75,25.7,38.7,55.4
2021-03-27,Albany-Central,urban,42.65,-73.75,27.6,42.4,43.3
2021-03-28,Albany-Central,urban,42.65,-73.75,15.7,45.7,63.7
2021-03-29,Albany-Central,urban,42.65,-73.75,,36.0,77.4
2021-03-30,Albany-Central,urban,42.65,-73.75,23.3,50.4,41.4
2021-03-31,Albany-Central,urban,42.65,-73.75,21.3,48.1,70.1
2021-04-01,Albany-Central,urban,42.65,-73.75,11.7,55.4,65.7
2021-04-02,Albany-Central,urban,42.65,-73.75,14.3,52.5,60.0
2021-04-03,Albany-Central,urban,42.65,-73.75,11.4,45.4,69.7
2021-04-04,Albany-Central,urban,42.65,-73.75,17.0,57.2,85.7
2021-04-05,Albany-Central,urban,42.65,-73.75,17.7,50.6,54.5
2021-04-06,Albany-Central,urban,42.65,-73.75,11.6,51.7,87.3
2021-04-07,Albany-Central,urban,42.65,-73.75,18.1,50.8,44.0
2021-04-08,Albany-Central,urban,42.65,-73.75,16.9,44.0,65.6
2021-04-09,Albany-Central,urban,42.65,-73.75,8.7,50.7,77.2
2021-04-10,Albany-Central,urban,42.65,-73.75,14.3,41.4,75.4
2021-04-11,Albany-Central,urban,42.65,-73.75,,51.0,57.8
2021-04-12,Albany-Central,urban,42.65,-73.75,8.5,50.3,54.7
2021-04-13,Albany-Central,urban,42.65,-73.75,29.3,44.7,54.5
2021-04-14,Albany-Central,urban,42.65,-73.75,13.7,56.0,70.1
2021-04-15,Albany-Central,urban,42.65,-73.75,11.2,45.0,66.5
2021-04-16,Albany-Central,urban,42.65,-73.75,9.2,55.0,73.2
2021-04-17,Albany-Central,urban,42.65,-73.75,10.7,44.4,75.6
2021-04-18,Albany-Central,urban,42.65,-73.75,16.3,54.0,100.0
2021-04-19,Albany-Central,urban,42.65,-73.75,17.3,54.4,59.2
2021-04-20,Albany-Central,urban,42.65,-73.75,28.5,57.2,51.2
2021-04-21,Albany-Central,urban,42.65,-73.75,17.6,64.7,60.8
2021-04-22,Albany-Central,urban,42.65,-73.75,19.9,69.2,71.5
2021-04-23,Albany-Central,urban,42.65,-73.75,12.5,50.9,66.7
2021-04-24,Albany-Central,urban,42.65,-73.75,19.9,66.7,70.8
2021-04-25,Albany-Central,urban,42.65,-73.75,23.4,54.4,73.2
2021-04-26,Albany-Central,urban,42.65,-73.75,35.4,50.9,58.9
2021-04-27,Albany-Central,urban,42.65,-73.75,,57.7,24.7
2021-04-28,Albany-Central,urban,42.65,-73.75,19.2,72.8,48.3
2021-04-29,Albany-Central,urban,42.65,-73.75,25.7,58.2,70.4
2021-04-30,Albany-Central,urban,42.65,-73.75,18.4,49.9,62.0
2021-05-01,Albany-Central,urban,42.65,-73.75,15.6,54.0,60.9
2021-05-02,Albany-Central,urban,42.65,-73.75,23.1,54.9,68.2
2021-05-03,Albany-Central,urban,42.65,-73.75,11.5,54.8,46.2
2021-05-04,Albany-Central,urban,42.65,-73.75,10.7,64.6,84.1
2021-05-05,Albany-Central,urban,42.65,-73.75,16.6,72.2,69.0
2021-05-06,Albany-Central,urban,42.65,-73.75,28.8,64.2,76.8
2021-05-07,Albany-Central,urban,42.65,-73.75,25.1,69.4,54.2
2021-05-08,Albany-Central,urban,42.65,-73.75,20.5,61.8,69.7
2021-05-09,Albany-Central,urban,42.65,-73.75,32.7,67.6,63.6
2021-05-10,Albany-Central,urban,42.65,-73.75,11.1,54.7,53.2
2021-05-11,Albany-Central,urban,42.65,-73.75,10.9,61.7,68.3
2021-05-12,Albany-Central,urban,42.65,-73.75,14.4,57.9,77.8
2021-05-13,Albany-Central,urban,42.65,-73.75,11.2,68.8,52.7
2021-05-14,Albany-Central,urban,42.65,-73.75,14.4,67.5,46.5
2021-05-15,Albany-Central,urban,42.65,-73.75,13.2,71.3,58.1
2021-05-16,Albany-Central,urban,42.65,-73.75,,65.1,41.5
2021-05-17,Albany-Central,urban,42.65,-73.75,21.6,61.5,58.0
2021-05-18,Albany-Central,urban,42.65,-73.75,21.9,68.1,74.2
2021-05-19,Albany-Central,urban,42.65,-73.75,16.7,60.8,83.2
2021-05-20,Albany-Central,urban,42.65,-73.75,14.5,67.8,84.9
2021-05-21,Albany-Central,urban,42.65,-73.75,25.7,76.4,79.5
2021-05-22,Albany-Central,urban,42.65,-73.75,19.4,62.4,88.5
2021-05-23,Albany-Central,urban,42.65,-73.75,22.2,65.7,61.9
2021-05-24,Albany-Central,urban,42.65,-73.75,21.3,68.7,78.3
2021-05-25,Albany-Central,urban,42.65,-73.75,26.5,72.2,73.4
2021-05-26,Albany-Central,urban,42.65,-73.75,17.0,71.5,85.1
2021-05-27,Albany-Central,urban,42.65,-73.75,11.9,67.8,59.0
2021-05-28,Albany-Central,urban,42.65,-73.75,32.8,75.1,77.8
2021-05-29,Albany-Central,urban,42.65,-73.75,13.8,84.3,48.5
2021-05-30,Albany-Central,urban,42.65,-73.75,16.5,76.7,88.6
2021-05-31,Albany-Central,urban,42.65,-73.75,13.4,65.4,79.0
2021-06-01,Albany-Central,urban,42.65,-73.75,19.4,70.3,52.9
2021-06-02,Albany-Central,urban,42.65,-73.75,19.3,67.1,82.9
2021-06-03,Albany-Central,urban,42.65,-73.75,16.8,65.5,53.8
2021-06-04,Albany-Central,urban,42.65,-73.75,9.9,65.5,39.5
2021-06-05,Albany-Central,urban,42.65,-73.75,14.9,64.1,59.7
2021-06-06,Albany-Central,urban,42.65,-73.75,15.6,69.2,78.2
2021-06-07,Albany-Central,urban,42.65,-73.75,15.7,70.7,38.2
2021-06-08,Albany-Central,urban,42.65,-73.75,12.0,67.5,43.6
2021-06-09,Albany-Central,urban,42.65,-73.75,23.0,73.0,56.8
2021-06-10,Albany-Central,urban,42.65,-73.75,21.5,77.4,81.9
2021-06-11,Albany-Central,urban,42.65,-73.75,21.8,66.0,77.7
2021-06-12,Albany-Central,urban,42.65,-73.75,5.7,58.9,58.6
2021-06-13,Albany-Central,urban,42.65,-73.75,25.2,77.2,60.9
2021-06-14,Albany-Central,urban,42.65,-73.75,18.6,60.3,59.7
2021-06-15,Albany-Central,urban,42.65,-73.75,43.5,76.7,47.5
2021-06-16,Albany-Central,urban,42.65,-73.75,12.7,63.6,71.6
2021-06-17,Albany-Central,urban,42.65,-73.75,14.7,61.3,68.3
2021-06-18,Albany-Central,urban,42.65,-73.75,17.7,62.9,71.0
2021-06-19,Albany-Central,urban,42.65,-73.75,-0.7,70.4,60.4
2021-06-20,Albany-Central,urban,42.65,-73.75,21.1,75.4,55.4
2021-06-21,Albany-Central,urban,42.65,-73.75,,73.0,64.6
2021-06-22,Albany-Central,urban,42.65,-73.75,19.0,66.9,31.4
2021-06-23,Albany-Central,urban,42.65,-73.75,9.5,79.6,44.0
2021-06-24,Albany-Central,urban,42.65,-73.75,15.3,70.2,67.1
2021-06-25,Albany-Central,urban,42.65,-73.75,,64.0,65.0
2021-06-26,Albany-Central,urban,42.65,-73.75,15.7,69.6,64.3
2021-06-27,Albany-Central,urban,42.65,-73.75,15.0,69.3,51.6
2021-06-28,Albany-Central,urban,42.65,-73.75,15.2,75.3,57.0
2021-06-29,Albany-Central,urban,42.65,-73.75,19.5,72.1,66.7
2021-06-30,Albany-Central,urban,42.65,-73.75,18.0,75.4,54.2
2021-07-01,Albany-Central,urban,42.65,-73.75,21.9,70.6,67.9
2021-07-02,Albany-Central,urban,42.65,-73.75,22.4,64.7,51.7
2021-07-03,Albany-Central,urban,42.65,-73.75,23.6,73.3,80.6
2021-07-04,Albany-Central,urban,42.65,-73.75,13.8,65.8,40.4
2021-07-05,Albany-Central,urban,42.65,-73.75,14.6,64.3,47.7
2021-07-06,Albany-Central,urban,42.65,-73.75,18.3,60.1,66.3
2021-07-07,Albany-Central,urban,42.65,-73.75,6.8,71.8,77.2
2021-07-08,Albany-Central,urban,42.65,-73.75,12.9,77.2,79.0
2021-07-09,Albany-Central,urban,42.65,-73.75,15.0,59.9,78.9
2021-07-10,Albany-Central,urban,42.65,-73.75,24.8,64.8,70.3
2021-07-11,Albany-Central,urban,42.65,-73.75,14.0,70.9,40.6
2021-07-12,Albany-Central,urban,42.65,-73.75,22.4,66.7,84.0
2021-07-13,Albany-Central,urban,42.65,-73.75,13.2,77.3,77.1
2021-07-14,Albany-Central,urban,42.65,-73.75,15.8,66.3,48.0
2021-07-15,Albany-Central,urban,42.65,-73.75,36.8,66.4,54.8
2021-07-16,Albany-Central,urban,42.65,-73.75,12.0,65.8,68.9
2021-07-17,Albany-Central,urban,42.65,-73.75,10.8,64.7,71.8
2021-07-18,Albany-Central,urban,42.65,-73.75,14.8,76.2,73.3
2021-07-19,Albany-Central,urban,42.65,-73.75,10.6,67.2,71.5
2021-07-20,Albany-Central,urban,42.65,-73.75,13.6,70.6,42.2
2021-07-21,Albany-Central,urban,42.65,-73.75,6.6,67.1,71.9
2021-07-22,Albany-Central,urban,42.65,-73.75,17.1,66.6,57.4
2021-07-23,Albany-Central,urban,42.65,-73.75,16.1,64.6,65.8
2021-07-24,Albany-Central,urban,42.65,-73.75,11.4,62.2,74.2
2021-07-25,Albany-Central,urban,42.65,-73.75,15.8,50.0,82.2
2021-07-26,Albany-Central,urban,42.65,-73.75,9.7,58.6,60.7
2021-07-27,Albany-Central,urban,42.65,-73.75,12.0,61.6,54.8
2021-07-28,Albany-Central,urban,42.65,-73.75,14.9,59.1,42.3
2021-07-29,Albany-Central,urban,42.65,-73.75,17.4,64.1,61.2
2021-07-30,Albany-Central,urban,42.65,-73.75,10.8,71.9,68.0
2021-07-31,Albany-Central,urban,42.65,-73.75,26.6,59.6,69.1
2021-08-01,Albany-Central,urban,42.65,-73.75,7.6,54.4,62.2
2021-08-02,Albany-Central,urban,42.65,-73.75,17.1,64.8,38.5
2021-08-03,Albany-Central,urban,42.65,-73.75,14.8,62.9,52.0
2021-08-04,Albany-Central,urban,42.65,-73.75,23.7,68.2,57.9
2021-08-05,Albany-Central,urban,42.65,-73.75,26.7,66.2,54.1
2021-08-06,Albany-Central,urban,42.65,-73.75,16.6,55.1,49.6
2021-08-07,Albany-Central,urban,42.65,-73.75,13.0,51.8,70.8
2021-08-08,Albany-Central,urban,42.65,-73.75,15.7,51.9,70.2
2021-08-09,Albany-Central,urban,42.65,-73.75,17.3,56.2,62.9
2021-08-10,Albany-Central,urban,42.65,-73.75,18.7,55.8,63.8
2021-08-11,Albany-Central,urban,42.65,-73.75,14.1,57.4,39.0
2021-08-12,Albany-Central,urban,42.65,-73.75,23.8,51.1,79.0
2021-08-13,Albany-Central,urban,42.65,-73.75,13.7,53.2,71.5
2021-08-14,Albany-Central,urban,42.65,-73.75,16.5,44.5,55.8
2021-08-15,Albany-Central,urban,42.65,-73.75,5.3,53.8,49.4
2021-08-16,Albany-Central,urban,42.65,-73.75,8.4,59.3,75.7
2021-08-17,Albany-Central,urban,42.65,-73.75,,44.8,59.2
2021-08-18,Albany-Central,urban,42.65,-73.75,15.0,58.0,47.9
2021-08-19,Albany-Central,urban,42.65,-73.75,9.6,49.9,43.0
2021-08-20,Albany-Central,urban,42.65,-73.75,11.6,51.8,82.7
2021-08-21,Albany-Central,urban,42.65,-73.75,9.5,59.0,78.4
2021-08-22,Albany-Central,urban,42.65,-73.75,25.7,45.3,91.5
2021-08-23,Albany-Central,urban,42.65,-73.75,12.2,55.4,67.8
2021-08-24,Albany-Central,urban,42.65,-73.75,16.0,56.3,54.1
2021-08-25,Albany-Central,urban,42.65,-73.75,18.6,54.6,82.8
2021-08-26,Albany-Central,urban,42.65,-73.75,8.8,41.1,92.4
2021-08-27,Albany-Central,urban,42.65,-73.75,9.5,55.6,85.6
2021-08-28,Albany-Central,urban,42.65,-73.75,,57.0,69.9
2021-08-29,Albany-Central,urban,42.65,-73.75,,49.9,58.7
2021-08-30,Albany-Central,urban,42.65,-73.75,6.5,50.1,60.9
2021-08-31,Albany-Central,urban,42.65,-73.75,18.6,41.7,67.8
2021-09-01,Albany-Central,urban,42.65,-73.75,18.1,49.9,53.0
2021-09-02,Albany-Central,urban,42.65,-73.75,15.1,43.9,68.4
2021-09-03,Albany-Central,urban,42.65,-73.75,-3.7,54.9,82.4
2021-09-04,Albany-Central,urban,42.65,-73.75,,40.6,83.2
2021-09-05,Albany-Central,urban,42.65,-73.75,23.5,50.9,94.1
2021-09-06,Albany-Central,urban,42.65,-73.75,-1.5,48.2,88.0
2021-09-07,Albany-Central,urban,42.65,-73.75,,38.2,53.6
2021-09-08,Albany-Central,urban,42.65,-73.75,13.0,48.8,52.1
2021-09-09,Albany-Central,urban,42.65,-73.75,12.7,36.7,56.1
2021-09-10,Albany-Central,urban,42.65,-73.75,20.6,29.6,84.2
2021-09-11,Albany-Central,urban,42.65,-73.75,14.1,51.3,82.1
2021-09-12,Albany-Central,urban,42.65,-73.75,13.4,37.5,81.5
2021-09-13,Albany-Central,urban,42.65,-73.75,18.0,47.6,86.6
2021-09-14,Albany-Central,urban,42.65,-73.75,25.6,36.6,59.6
2021-09-15,Albany-Central,urban,42.65,-73.75,14.7,57.5,55.4
2021-09-16,Albany-Central,urban,42.65,-73.75,13.1,36.3,41.8
2021-09-17,Albany-Central,urban,42.65,-73.75,13.5,53.0,64.7
2021-09-18,Albany-Central,urban,42.65,-73.75,21.2,44.2,86.0
2021-09-19,Albany-Central,urban,42.65,-73.75,7.6,28.1,77.1
2021-09-20,Albany-Central,urban,42.65,-73.75,8.4,47.1,50.5
2021-09-21,Albany-Central,urban,42.65,-73.75,21.2,40.6,50.3
2021-09-22,Albany-Central,urban,42.65,-73.75,12.3,26.0,71.9
2021-09-23,Albany-Central,urban,42.65,-73.75,8.5,32.7,61.4
2021-09-24,Albany-Central,urban,42.65,-73.75,9.3,49.6,57.1
2021-09-25,Albany-Central,urban,42.65,-73.75,12.7,52.0,56.9
2021-09-26,Albany-Central,urban,42.65,-73.75,10.7,31.1,72.6
2021-09-27,Albany-Central,urban,42.65,-73.75,9.1,42.4,68.8
2021-09-28,Albany-Central,urban,42.65,-73.75,8.8,36.4,77.9
2021-09-29,Albany-Central,urban,42.65,-73.75,12.2,34.1,47.8
2021-09-30,Albany-Central,urban,42.65,-73.75,13.9,43.9,99.1
2021-10-01,Albany-Central,urban,42.65,-73.75,,37.9,52.8
2021-10-02,Albany-Central,urban,42.65,-73.75,14.6,34.8,61.7
2021-10-03,Albany-Central,urban,42.65,-73.75,23.5,30.0,77.7
2021-10-04,Albany-Central,urban,42.65,-73.75,9.4,32.2,77.6
2021-10-05,Albany-Central,urban,42.65,-73.75,12.3,34.6,83.1
2021-10-06,Albany-Central,urban,42.65,-73.75,13.3,38.8,72.0
2021-10-07,Albany-Central,urban,42.65,-73.75,18.1,23.6,72.6
2021-10-08,Albany-Central,urban,42.65,-73.75,11.9,27.5,67.1
2021-10-09,Albany-Central,urban,42.65,-73.75,19.6,23.5,61.8
2021-10-10,Albany-Central,urban,42.65,-73.75,10.7,27.0,21.1
2021-10-11,Albany-Central,urban,42.65,-73.75,22.9,25.5,65.1
2021-10-12,Albany-Central,urban,42.65,-73.75,11.8,35.6,67.6
2021-10-13,Albany-Central,urban,42.65,-73.75,7.0,26.1,77.3
2021-10-14,Albany-Central,urban,42.65,-73.75,11.3,22.2,54.2
2021-10-15,Albany-Central,urban,42.65,-73.75,7.0,26.1,49.8
2021-10-16,Albany-Central,urban,42.65,-73.75,16.5,36.0,60.5
2021-10-17,Albany-Central,urban,42.65,-73.75,4.4,27.9,72.6
2021-10-18,Albany-Central,urban,42.65,-73.75,9.8,25.5,72.4
2021-10-19,Albany-Central,urban,42.65,-73.75,9.1,21.0,45.3
2021-10-20,Albany-Central,urban,42.65,-73.75,11.1,26.3,57.5
2021-10-21,Albany-Central,urban,42.65,-73.75,6.7,22.0,81.2
2021-10-22,Albany-Central,urban,42.65,-73.75,12.6,28.0,53.1
2021-10-23,Albany-Central,urban,42.65,-73.75,12.5,25.7,65.1
2021-10-24,Albany-Central,urban,42.65,-73.75,8.8,17.3,62.0
2021-10-25,Albany-Central,urban,42.65,-73.75,22.2,16.9,69.0
2021-10-26,Albany-Central,urban,42.65,-73.75,13.6,18.7,64.3
2021-10-27,Albany-Central,urban,42.65,-73.75,10.1,26.8,91.7
2021-10-28,Albany-Central,urban,42.65,-73.75,7.2,22.6,57.0
2021-10-29,Albany-Central,urban,42.65,-73.75,6.2,22.4,61.6
2021-10-30,Albany-Central,urban,42.65,-73.75,13.3,22.8,63.3
2021-10-31,Albany-Central,urban,42.65,-73.75,6.7,25.1,27.3
2021-11-01,Albany-Central,urban,42.65,-73.75,11.5,27.7,68.4
2021-11-02,Albany-Central,urban,42.65,-73.75,14.5,21.8,77.4
2021-11-03,Albany-Central,urban,42.65,-73.75,8.0,14.2,96.9
2021-11-04,Albany-Central,urban,42.65,-73.75,16.8,11.3,66.4
2021-11-05,Albany-Central,urban,42.65,-73.75,15.3,23.5,99.6
2021-11-06,Albany-Central,urban,42.65,-73.75,,23.5,59.5
2021-11-07,Albany-Central,urban,42.65,-73.75,7.9,14.9,95.7
2021-11-08,Albany-Central,urban,42.65,-73.75,10.5,14.1,39.6
2021-11-09,Albany-Central,urban,42.65,-73.75,9.9,21.0,75.4
2021-11-10,Albany-Central,urban,42.65,-73.75,13.6,20.6,52.7
2021-11-11,Albany-Central,urban,42.65,-73.75,5.2,18.3,93.5
2021-11-12,Albany-Central,urban,42.65,-73.75,7.5,12.7,55.4
2021-11-13,Albany-Central,urban,42.65,-73.75,12.1,19.0,59.9
2021-11-14,Albany-Central,urban,42.65,-73.75,11.9,17.0,54.1
2021-11-15,Albany-Central,urban,42.65,-73.75,11.4,18.1,76.7
2021-11-16,Albany-Central,urban,42.65,-73.75,9.0,18.6,67.1
2021-11-17,Albany-Central,urban,42.65,-73.75,11.0,29.6,59.6
2021-11-18,Albany-Central,urban,42.65,-73.75,8.1,15.3,70.1
2021-11-19,Albany-Central,urban,42.65,-73.75,9.9,17.9,80.4
2021-11-20,Albany-Central,urban,42.65,-73.75,14.1,14.4,92.1
2021-11-21,Albany-Central,urban,42.65,-73.75,11.1,22.7,74.0
2021-11-22,Albany-Central,urban,42.65,-73.75,7.7,17.4,70.7
2021-11-23,Albany-Central,urban,42.65,-73.75,16.0,21.3,78.1
2021-11-24,Albany-Central,urban,42.65,-73.75,9.3,15.1,67.8
2021-11-25,Albany-Central,urban,42.65,-73.75,9.9,16.3,57.1
2021-11-26,Albany-Central,urban,42.65,-73.75,16.7,13.9,68.3
2021-11-27,Albany-Central,urban,42.65,-73.75,14.9,13.2,100.0
2021-11-28,Albany-Central,urban,42.65,-73.75,23.4,15.2,56.6
2021-11-29,Albany-Central,urban,42.65,-73.75,8.4,17.3,72.5
2021-11-30,Albany-Central,urban,42.65,-73.75,15.2,14.1,89.8
2021-12-01,Albany-Central,urban,42.65,-73.75,13.8,12.7,58.1
2021-12-02,Albany-Central,urban,42.65,-73.75,9.9,16.2,75.2
2021-12-03,Albany-Central,urban,42.65,-73.75,11.7,14.2,50.1
2021-12-04,Albany-Central,urban,42.65,-73.75,9.8,21.8,77.1
2021-12-05,Albany-Central,urban,42.65,-73.75,16.3,10.2,54.6
2021-12-06,Albany-Central,urban,42.65,-73.75,5.3,11.5,87.6
2021-12-07,Albany-Central,urban,42.65,-73.75,7.9,17.6,68.4
2021-12-08,Albany-Central,urban,42.65,-73.75,10.6,4.0,57.2
2021-12-09,Albany-Central,urban,42.65,-73.75,8.0,7.9,38.4
2021-12-10,Albany-Central,urban,42.65,-73.75,12.5,12.3,78.7
2021-12-11,Albany-Central,urban,42.65,-73.75,10.0,10.4,49.4
2021-12-12,Albany-Central,urban,42.65,-73.75,7.0,6.9,69.8
2021-12-13,Albany-Central,urban,42.65,-73.75,11.3,20.0,73.8
2021-12-14,Albany-Central,urban,42.65,-73.75,9.2,21.6,66.0
2021-12-15,Albany-Central,urban,42.65,-73.75,10.1,13.4,50.1
2021-12-16,Albany-Central,urban,42.65,-73.75,7.5,15.0,52.0
2021-12-17,Albany-Central,urban,42.65,-73.75,13.5,16.9,50.1
2021-12-18,Albany-Central,urban,42.65,-73.75,12.4,9.0,63.6
2021-12-19,Albany-Central,urban,42.65,-73.75,9.4,11.3,59.0
2021-12-20,Albany-Central,urban,42.65,-73.75,7.1,19.9,56.5
2021-12-21,Albany-Central,urban,42.65,-73.75,16.3,14.9,62.0
2021-12-22,Albany-Central,urban,42.65,-73.75,9.0,13.8,48.7
2021-12-23,Albany-Central,urban,42.65,-73.75,8.7,7.8,79.7
2021-12-24,Albany-Central,urban,42.65,-73.75,6.7,9.2,73.0
2021-12-25,Albany-Central,urban,42.65,-73.75,17.2,5.5,59.5
2021-12-26,Albany-Central,urban,42.65,-73.75,10.4,8.9,61.0
2021-12-27,Albany-Central,urban,42.65,-73.75,9.6,7.8,69.8
2021-12-28,Albany-Central,urban,42.65,-73.75,19.6,9.5,58.6
2021-12-29,Albany-Central,urban,42.65,-73.75,,19.5,79.3
2021-12-30,Albany-Central,urban,42.65,-73.75,12.0,16.9,52.5
2021-12-31,Albany-Central,urban,42.65,-73.75,10.8,15.7,32.1
2022-01-01,Albany-Central,urban,42.65,-73.75,,9.4,81.0
2022-01-02,Albany-Central,urban,42.65,-73.75,,17.0,71.4
2022-01-03,Albany-Central,urban,42.65,-73.75,,9.5,94.1
2022-01-04,Albany-Central,urban,42.65,-73.75,,8.5,43.8
2022-01-05,Albany-Central,urban,42.65,-73.75,,7.8,26.2
2022-01-06,Albany-Central,urban,42.65,-73.75,,3.6,61.1
