SERIALNO,PUMA,AGEP,SEX,SCHL,OCCP_GROUP,PINCP,PINCP_RAW,PWGTP,MAR,WKHP,ENG
414549,NYC-Manhattan,68,1,-1,N/A,0.0,0.0,14,-1,0.0,Very well
912706,NYC-Bronx,33,2,21,Office/Admin,60300.0,60300.0,24,1,54.0,N/A (only English)
479245,NYC-Bronx,62,1,23,Sales,113100.0,113100.0,98,1,25.0,Well
989132,Long Island,30,1,1,Food/Serving,14100.0,14100.0,29,1,39.0,N/A (only English)
948564,Long Island,18,2,20,Sales,29100.0,29100.0,36,1,33.0,N/A (only English)
697301,North Country,30,2,16,Construction,7700.0,7700.0,20,3,44.0,Not well
585560,NYC-Bronx,28,1,15,Construction,12000.0,12000.0,33,1,28.0,N/A (only English)
880872,NYC-Brooklyn,38,1,20,Healthcare,21600.0,21600.0,41,3,48.0,Very well
887535,Capital Region,43,1,21,Management,69200.0,69200.0,25,5,39.0,N/A (only English)
242538,NYC-Brooklyn,49,1,18,Production,21700.0,21700.0,70,5,35.0,N/A (only English)
536271,NYC-Queens,47,2,21,Management,60400.0,60400.0,202,3,38.0,N/A (only English)
977012,NYC-Manhattan,34,2,20,Education,46200.0,46200.0,40,5,33.0,Very well
675785,NYC-Manhattan,18,1,19,Production,9000.0,9000.0,148,5,34.0,N/A (only English)
263094,North Country,55,1,16,Construction,28300.0,28300.0,10,5,42.0,Well
514901,Capital Region,42,1,18,Construction,30200.0,30200.0,28,1,25.0,Very well
516317,Long Island,36,2,17,Office/Admin,19600.0,19600.0,36,3,32.0,N/A (only English)
177497,NYC-Queens,74,1,21,Healthcare,82200.0,82200.0,50,5,47.0,N/A (only English)
444787,NYC-Brooklyn,65,2,16,Construction,12400.0,12400.0,54,1,36.0,N/A (only English)
797822,NYC-Brooklyn,73,1,15,N/A,0.0,0.0,37,1,0.0,Not well
430739,NYC-Brooklyn,48,2,21,Business/Financial,54500.0,54500.0,93,5,36.0,Well
219633,NYC-Bronx,25,2,20,Food/Serving,27100.0,27100.0,32,5,28.0,Very well
942524,Long Island,61,2,19,Business/Financial,23200.0,23200.0,38,1,32.0,Very well
507983,Long Island,30,2,16,Construction,33300.0,33300.0,48,3,44.0,Very well
137937,NYC-Brooklyn,45,2,18,Office/Admin,16800.0,16800.0,125,1,31.0,N/A (only English)
636185,North Country,20,2,22,Management,25400.0,25400.0,39,1,46.0,N/A (only English)
682445,Westchester,71,1,24,Computer/Math,92300.0,92300.0,44,2,33.0,N/A (only English)
486693,NYC-Bronx,24,1,21,Management,,93300.0,37,5,39.0,N/A (only English)
463844,Long Island,77,1,12,Sales,13900.0,13900.0,22,-1,37.0,Not well
266316,NYC-Queens,74,2,21,N/A,0.0,0.0,27,5,0.0,N/A (only English)
523628,NYC-Brooklyn,46,2,16,Construction,31400.0,31400.0,26,1,32.0,Very well
251704,NYC-Queens,65,1,16,Management,48900.0,48900.0,54,1,41.0,N/A (only English)
188414,Westchester,56,2,16,Food/Serving,17300.0,17300.0,23,4,22.0,N/A (only English)
214401,NYC-Manhattan,69,2,22,Management,150900.0,150900.0,112,1,39.0,N/A (only English)
698992,NYC-Manhattan,44,2,21,Food/Serving,48500.0,48500.0,38,5,40.0,N/A (only English)
340184,NYC-Manhattan,68,2,21,Healthcare,48200.0,48200.0,57,1,31.0,N/A (only English)
499513,NYC-Manhattan,46,2,21,N/A,0.0,0.0,46,1,0.0,N/A (only English)
328691,Central NY,80,1,16,Transportation,19700.0,19700.0,7,5,38.0,N/A (only English)
675089,Long Island,47,1,19,Office/Admin,59100.0,59100.0,57,1,38.0,N/A (only English)
907941,NYC-Bronx,46,2,21,Office/Admin,57200.0,57200.0,82,5,38.0,N/A (only English)
979199,NYC-Manhattan,68,1,21,Food/Serving,26300.0,26300.0,88,5,28.0,Very well
373888,NYC-Bronx,70,1,22,Business/Financial,,65800.0,78,5,41.0,N/A (only English)
215258,NYC-Bronx,52,2,16,Office/Admin,34900.0,34900.0,34,5,25.0,Very well
143475,NYC-Brooklyn,28,2,22,Healthcare,85800.0,85800.0,35,3,33.0,N/A (only English)
474075,NYC-Queens,46,2,19,Sales,21600.0,21600.0,71,2,37.0,Not well
582314,NYC-Queens,82,1,21,Management,114100.0,114100.0,137,1,41.0,N/A (only English)
300238,Long Island,65,2,19,Food/Serving,33000.0,33000.0,40,5,29.0,Well
351699,Long Island,70,1,-1,N/A,0.0,0.0,54,3,0.0,Very well
880553,NYC-Manhattan,18,1,16,Food/Serving,19500.0,19500.0,39,3,35.0,N/A (only English)
185930,NYC-Queens,46,2,21,Management,138500.0,138500.0,105,1,46.0,N/A (only English)
634182,Long Island,58,1,21,Unemployed,0.0,0.0,26,5,0.0,N/A (only English)
552050,NYC-Bronx,71,1,16,Construction,38500.0,38500.0,63,5,30.0,N/A (only English)
959546,Central NY,19,2,15,Transportation,7400.0,7400.0,15,1,22.0,N/A (only English)
337479,Long Island,73,1,22,Healthcare,81800.0,81800.0,51,5,41.0,N/A (only English)
626817,NYC-Brooklyn,51,2,16,Construction,28600.0,28600.0,93,5,30.0,N/A (only English)
808387,NYC-Manhattan,29,2,16,N/A,0.0,0.0,22,1,0.0,N/A (only English)
751639,Long Island,37,2,-1,N/A,,0.0,64,3,0.0,N/A (only English)
617267,NYC-Manhattan,35,1,21,Computer/Math,58100.0,58100.0,227,5,36.0,N/A (only English)
259789,NYC-Staten Island,50,2,16,Transportation,,24000.0,44,3,38.0,N/A (only English)
673508,Western NY,19,1,21,Business/Financial,57600.0,57600.0,18,5,41.0,Well
171241,NYC-Staten Island,27,2,20,Production,11800.0,11800.0,114,1,44.0,N/A (only English)
624350,NYC-Queens,70,1,22,Office/Admin,44200.0,44200.0,56,1,35.0,N/A (only English)
686911,Long Island,25,1,21,Unemployed,0.0,0.0,33,1,0.0,N/A (only English)
915271,NYC-Queens,32,2,22,Management,103400.0,103400.0,170,-1,40.0,N/A (only English)
174407,NYC-Bronx,45,1,16,Food/Serving,19700.0,19700.0,24,1,25.0,N/A (only English)
466683,Western NY,49,1,21,Management,41100.0,41100.0,11,5,44.0,Not well
280212,NYC-Queens,66,1,12,Construction,20300.0,20300.0,70,1,32.0,N/A (only English)
285327,North Country,45,2,15,Construction,14400.0,14400.0,6,1,60.0,N/A (only English)
385973,Western NY,68,1,21,Business/Financial,56500.0,56500.0,15,1,39.0,N/A (only English)
580200,NYC-Brooklyn,56,1,9,Production,20900.0,20900.0,43,3,40.0,N/A (only English)
741345,NYC-Manhattan,24,1,21,Business/Financial,34900.0,34900.0,97,1,44.0,N/A (only English)
343404,NYC-Manhattan,27,2,22,Office/Admin,,44500.0,82,5,36.0,Well
857026,NYC-Manhattan,44,2,18,Education,30300.0,30300.0,19,5,40.0,Well
124602,NYC-Manhattan,42,1,12,Office/Admin,18000.0,18000.0,36,1,53.0,Not well
554684,Long Island,65,1,21,Education,34300.0,34300.0,23,5,32.0,N/A (only English)
158530,NYC-Manhattan,53,1,-1,N/A,0.0,0.0,47,3,0.0,Well
203460,NYC-Brooklyn,41,1,21,Education,53400.0,53400.0,28,-1,21.0,N/A (only English)
389778,Capital Region,27,1,21,Management,55400.0,55400.0,27,1,31.0,N/A (only English)
621219,NYC-Manhattan,31,2,16,Production,20800.0,20800.0,35,3,44.0,N/A (only English)
995586,Capital Region,53,2,9,Transportation,23700.0,23700.0,30,1,34.0,N/A (only English)
458281,NYC-Brooklyn,43,2,21,Construction,72300.0,72300.0,54,5,53.0,N/A (only English)
716339,NYC-Manhattan,49,1,16,Military,41200.0,41200.0,30,1,42.0,N/A (only English)
859152,Long Island,27,2,23,Healthcare,129600.0,129600.0,66,5,32.0,N/A (only English)
415067,Long Island,59,2,19,Unemployed,0.0,0.0,67,5,0.0,Very well
997545,Central NY,73,2,20,Production,19700.0,19700.0,24,3,32.0,N/A (only English)
133309,Westchester,33,2,21,N/A,0.0,0.0,29,3,0.0,N/A (only English)
576746,Capital Region,48,1,22,Office/Admin,115800.0,115800.0,9,3,34.0,Very well
996655,NYC-Brooklyn,82,1,21,Office/Admin,79900.0,79900.0,103,3,23.0,N/A (only English)
781350,NYC-Brooklyn,38,2,-1,N/A,0.0,0.0,89,3,0.0,N/A (only English)
530197,Westchester,54,1,-1,N/A,0.0,0.0,22,3,0.0,N/A (only English)
580150,Capital Region,22,1,-1,N/A,0.0,0.0,12,-1,0.0,N/A (only English)
330951,Mohawk Valley,55,1,22,Healthcare,75300.0,75300.0,27,1,39.0,N/A (only English)
181920,NYC-Queens,22,1,21,Management,116400.0,116400.0,26,1,45.0,N/A (only English)
784332,NYC-Queens,81,2,21,Unemployed,0.0,0.0,37,1,0.0,Very well
356381,Westchester,63,1,15,Production,22000.0,22000.0,19,4,30.0,Very well
182216,NYC-Queens,68,1,16,Food/Serving,46500.0,46500.0,29,1,26.0,Not well
241635,Western NY,62,2,1,Sales,10400.0,10400.0,12,5,31.0,N/A (only English)
971937,Central NY,54,1,16,Construction,22200.0,22200.0,37,4,44.0,N/A (only English)
764848,NYC-Queens,45,2,19,Office/Admin,21100.0,21100.0,19,5,43.0,N/A (only English)
934023,Westchester,73,1,16,Business/Financial,32600.0,32600.0,41,1,42.0,N/A (only English)
511016,Westchester,81,2,24,Management,79900.0,79900.0,37,1,51.0,N/A (only English)
761130,NYC-Manhattan,48,2,22,Sales,,113100.0,97,1,25.0,N/A (only English)
650187,Western NY,79,2,15,Sales,13000.0,13000.0,24,3,36.0,Not well
966898,NYC-Bronx,54,1,16,Office/Admin,17700.0,17700.0,43,1,41.0,N/A (only English)
591277,Capital Region,51,1,22,Sales,76900.0,76900.0,11,5,43.0,N/A (only English)
279630,NYC-Brooklyn,45,2,22,Sales,72000.0,72000.0,98,5,43.0,N/A (only English)
198247,Central NY,30,2,-1,N/A,0.0,0.0,28,5,0.0,Very well
216410,NYC-Queens,16,1,-1,N/A,0.0,0.0,40,5,0.0,N/A (only English)
950107,NYC-Manhattan,32,1,-1,N/A,0.0,0.0,94,4,0.0,N/A (only English)
181440,Western NY,49,2,18,Healthcare,27900.0,27900.0,14,3,42.0,N/A (only English)
680535,NYC-Manhattan,41,2,16,Computer/Math,36900.0,36900.0,54,4,49.0,Well
921889,NYC-Brooklyn,45,1,22,Education,87600.0,87600.0,37,1,42.0,Very well
857761,North Country,83,2,16,Transportation,21700.0,21700.0,29,3,29.0,N/A (only English)
625371,North Country,39,2,22,Management,84300.0,84300.0,10,4,37.0,Very well
193587,NYC-Staten Island,45,2,20,Sales,39100.0,39100.0,45,5,25.0,Very well
680502,Long Island,25,2,22,Transportation,26200.0,26200.0,23,1,44.0,N/A (only English)
901873,NYC-Queens,19,1,16,Unemployed,0.0,0.0,63,1,0.0,Not well
217405,NYC-Brooklyn,67,2,20,Sales,70600.0,70600.0,68,5,45.0,N/A (only English)
726388,NYC-Brooklyn,53,2,20,Business/Financial,27100.0,27100.0,28,5,31.0,N/A (only English)
949187,Long Island,66,2,-1,N/A,0.0,0.0,40,-1,0.0,Very well
616024,Westchester,26,1,16,Food/Serving,13100.0,13100.0,15,1,34.0,N/A (only English)
782128,Capital Region,53,2,-1,N/A,0.0,0.0,93,5,0.0,Very well
361500,Westchester,33,1,22,Business/Financial,56500.0,56500.0,25,5,28.0,N/A (only English)
620087,NYC-Manhattan,31,1,21,Business/Financial,76300.0,76300.0,102,1,39.0,Well
667269,NYC-Bronx,16,2,22,N/A,0.0,0.0,61,5,0.0,Very well
353512,NYC-Manhattan,25,2,21,Healthcare,50500.0,50500.0,63,1,31.0,N/A (only English)
547544,NYC-Bronx,36,2,16,Office/Admin,19300.0,19300.0,27,5,29.0,Very well
166785,NYC-Queens,24,1,16,Healthcare,43800.0,43800.0,90,5,37.0,N/A (only English)
278988,Central NY,83,2,23,Production,83000.0,83000.0,20,5,50.0,Well
313173,NYC-Queens,36,1,21,Education,51800.0,51800.0,72,1,43.0,N/A (only English)
175066,NYC-Manhattan,25,2,16,Office/Admin,20900.0,20900.0,51,5,35.0,N/A (only English)
116903,NYC-Manhattan,29,1,21,N/A,0.0,0.0,59,5,0.0,N/A (only English)
227855,Westchester,54,2,19,Construction,52100.0,52100.0,21,5,37.0,N/A (only English)
991249,Long Island,20,2,16,Unemployed,0.0,0.0,30,2,0.0,N/A (only English)
722523,NYC-Manhattan,73,1,20,Food/Serving,40900.0,40900.0,42,3,50.0,N/A (only English)
402862,NYC-Manhattan,81,1,16,Food/Serving,18800.0,18800.0,35,1,46.0,N/A (only English)
827678,Long Island,33,2,15,Construction,8400.0,8400.0,35,1,35.0,N/A (only English)
298302,NYC-Manhattan,45,2,19,Office/Admin,30900.0,30900.0,67,1,41.0,N/A (only English)
833188,Capital Region,17,2,21,N/A,0.0,0.0,23,5,0.0,N/A (only English)
527177,Long Island,57,2,12,Food/Serving,,14000.0,31,1,30.0,N/A (only English)
185353,NYC-Manhattan,43,1,18,Construction,27900.0,27900.0,69,5,37.0,N/A (only English)
667181,NYC-Manhattan,34,1,16,Management,39200.0,39200.0,63,5,45.0,N/A (only English)
387923,Mohawk Valley,30,1,9,Transportation,9800.0,9800.0,21,5,44.0,N/A (only English)
776020,NYC-Queens,58,1,16,Sales,52900.0,52900.0,60,5,33.0,N/A (only English)
662188,NYC-Queens,43,2,16,Construction,50500.0,50500.0,111,5,44.0,N/A (only English)
719451,Capital Region,28,1,16,Office/Admin,25300.0,25300.0,8,5,38.0,N/A (only English)
371151,Western NY,61,2,22,N/A,0.0,0.0,16,1,0.0,N/A (only English)
283193,Mohawk Valley,52,2,19,Sales,23000.0,23000.0,25,1,35.0,N/A (only English)
805747,Westchester,73,2,16,N/A,0.0,0.0,15,3,0.0,Well
471614,NYC-Queens,24,2,15,Education,20300.0,20300.0,125,5,50.0,Very well
557842,NYC-Manhattan,68,1,16,Construction,40600.0,40600.0,63,5,34.0,N/A (only English)
147139,Westchester,60,2,22,Computer/Math,88400.0,88400.0,53,3,32.0,N/A (only English)
912570,NYC-Bronx,24,1,17,Production,,38900.0,106,5,32.0,Very well
233348,NYC-Queens,61,1,16,Production,21800.0,21800.0,69,5,42.0,Well
639262,Western NY,45,2,18,Production,24500.0,24500.0,4,1,30.0,Very well
318208,NYC-Manhattan,80,1,20,Computer/Math,74100.0,74100.0,59,3,46.0,Very well
364796,NYC-Bronx,26,2,9,Unemployed,0.0,0.0,61,-1,0.0,N/A (only English)
699130,NYC-Manhattan,58,2,21,Management,72600.0,72600.0,28,3,34.0,Not at all
333219,NYC-Queens,41,2,18,Management,48100.0,48100.0,18,2,39.0,N/A (only English)
657770,NYC-Manhattan,81,1,1,Food/Serving,12800.0,12800.0,72,1,52.0,Very well
508792,NYC-Manhattan,38,2,21,Healthcare,70800.0,70800.0,25,3,31.0,N/A (only English)
634647,NYC-Manhattan,81,1,21,Sales,68200.0,68200.0,188,5,23.0,Very well
964388,Long Island,76,2,21,Management,68400.0,68400.0,37,1,50.0,Very well
181970,Westchester,34,1,17,Healthcare,42800.0,42800.0,65,5,27.0,N/A (only English)
780513,NYC-Staten Island,69,2,20,Construction,32400.0,32400.0,55,5,31.0,N/A (only English)
135879,North Country,84,1,18,N/A,0.0,0.0,33,5,0.0,N/A (only English)
233068,NYC-Queens,33,1,21,Education,48800.0,48800.0,56,5,42.0,Very well
665879,NYC-Brooklyn,44,2,21,Education,60000.0,60000.0,99,1,42.0,N/A (only English)
357908,Central NY,50,1,15,Construction,30000.0,30000.0,4,3,20.0,N/A (only English)
611258,NYC-Brooklyn,36,2,21,Office/Admin,22900.0,22900.0,93,1,35.0,Very well
397466,North Country,17,1,21,N/A,0.0,0.0,32,5,0.0,N/A (only English)
991366,NYC-Manhattan,31,1,17,N/A,0.0,0.0,49,-1,0.0,N/A (only English)
931696,North Country,35,2,23,Healthcare,60700.0,60700.0,15,1,43.0,N/A (only English)
117374,NYC-Manhattan,45,1,22,Computer/Math,9999999.0,273900.0,45,4,54.0,Not well
751445,Central NY,28,1,16,Military,19800.0,19800.0,24,1,28.0,N/A (only English)
316441,NYC-Bronx,74,2,24,N/A,0.0,0.0,113,2,0.0,N/A (only English)
849770,Mohawk Valley,62,1,19,Healthcare,,31100.0,13,3,44.0,Very well
245674,NYC-Manhattan,22,1,21,Healthcare,66400.0,66400.0,19,5,32.0,N/A (only English)
266790,NYC-Bronx,58,1,22,Office/Admin,62100.0,62100.0,242,1,44.0,N/A (only English)
677605,North Country,58,1,20,Office/Admin,15100.0,15100.0,32,1,30.0,N/A (only English)
334525,NYC-Bronx,81,2,18,Sales,29400.0,29400.0,43,1,35.0,N/A (only English)
523516,Long Island,16,1,-1,N/A,0.0,0.0,60,1,0.0,N/A (only English)
362614,Long Island,33,2,16,Construction,15400.0,15400.0,52,5,40.0,N/A (only English)
909292,NYC-Queens,79,1,16,Food/Serving,20800.0,20800.0,73,1,44.0,Not at all
262933,Long Island,79,1,17,Sales,31400.0,31400.0,26,3,41.0,Very well
422980,NYC-Staten Island,63,1,23,N/A,0.0,0.0,81,5,0.0,N/A (only English)
135275,Western NY,66,2,-1,N/A,0.0,0.0,43,3,0.0,N/A (only English)
833100,NYC-Manhattan,22,2,16,Construction,,17100.0,19,5,34.0,N/A (only English)
881137,NYC-Brooklyn,49,2,23,Transportation,54800.0,54800.0,62,5,33.0,N/A (only English)
751260,North Country,32,2,16,Production,13700.0,13700.0,24,1,49.0,N/A (only English)
156651,Central NY,28,1,-1,N/A,0.0,0.0,24,1,0.0,N/A (only English)
410522,NYC-Queens,69,1,21,Education,77600.0,77600.0,56,5,39.0,N/A (only English)
946786,Long Island,25,1,1,Unemployed,0.0,0.0,59,2,0.0,N/A (only English)
350543,NYC-Brooklyn,46,1,9,Sales,11100.0,11100.0,48,2,34.0,Very well
269443,NYC-Brooklyn,79,1,16,Construction,17700.0,17700.0,54,5,41.0,N/A (only English)
377876,NYC-Queens,29,1,16,Office/Admin,14700.0,14700.0,65,1,41.0,N/A (only English)
936816,NYC-Queens,83,1,22,Education,,101100.0,49,3,28.0,Very well
131497,NYC-Staten Island,84,1,16,Healthcare,17600.0,17600.0,23,5,40.0,N/A (only English)
946988,NYC-Manhattan,52,1,-1,N/A,0.0,0.0,62,5,0.0,Not well
963803,North Country,27,1,21,Business/Financial,62000.0,62000.0,23,5,29.0,N/A (only English)
983478,Mohawk Valley,37,2,21,Business/Financial,52100.0,52100.0,15,3,35.0,N/A (only English)
213949,Long Island,44,1,16,Construction,27600.0,27600.0,30,5,30.0,N/A (only English)
537367,NYC-Bronx,36,2,24,N/A,0.0,0.0,8,1,0.0,Not well
549340,NYC-Brooklyn,35,2,21,N/A,0.0,0.0,112,1,0.0,Well
737211,Capital Region,82,1,23,Business/Financial,66300.0,66300.0,37,1,39.0,Very well
262966,Long Island,26,1,-1,N/A,0.0,0.0,16,1,0.0,N/A (only English)
558032,NYC-Brooklyn,64,1,16,Food/Serving,16800.0,16800.0,36,5,34.0,N/A (only English)
493629,Western NY,16,2,15,N/A,0.0,0.0,55,1,0.0,N/A (only English)
964456,Capital Region,54,1,22,Management,143600.0,143600.0,8,4,39.0,N/A (only English)
869633,Western NY,78,1,23,Computer/Math,184000.0,184000.0,28,3,27.0,N/A (only English)
523279,Long Island,35,1,21,Office/Admin,32500.0,32500.0,25,1,36.0,Very well
886811,Long Island,28,2,17,Unemployed,0.0,0.0,40,5,0.0,N/A (only English)
256577,NYC-Queens,58,1,21,Business/Financial,135700.0,135700.0,56,5,32.0,N/A (only English)
994531,Western NY,62,2,16,Food/Serving,18000.0,18000.0,16,5,53.0,N/A (only English)
488685,Central NY,61,2,16,Food/Serving,14200.0,14200.0,26,5,34.0,N/A (only English)
508833,NYC-Manhattan,37,2,20,Sales,22900.0,22900.0,40,1,35.0,N/A (only English)
903631,NYC-Manhattan,33,2,16,Production,14700.0,14700.0,18,-1,42.0,N/A (only English)
307429,NYC-Queens,81,2,19,Construction,52100.0,52100.0,31,1,46.0,Very well
521367,Capital Region,78,2,-1,N/A,0.0,0.0,9,5,0.0,N/A (only English)
104552,Mohawk Valley,46,2,22,Office/Admin,54000.0,54000.0,6,-1,29.0,N/A (only English)
248375,NYC-Brooklyn,72,1,-1,N/A,0.0,0.0,68,1,0.0,N/A (only English)
943149,NYC-Staten Island,45,1,22,Education,141600.0,141600.0,49,1,41.0,N/A (only English)
377834,NYC-Queens,44,2,17,Food/Serving,20800.0,20800.0,67,5,44.0,Well
660743,North Country,27,2,22,Business/Financial,39800.0,39800.0,28,5,41.0,N/A (only English)
612344,Capital Region,44,2,-1,N/A,0.0,0.0,34,1,0.0,N/A (only English)
457149,Capital Region,51,2,-1,N/A,0.0,0.0,26,5,0.0,N/A (only English)
777335,NYC-Queens,17,2,21,N/A,0.0,0.0,30,1,0.0,N/A (only English)
855350,NYC-Queens,45,1,16,Management,59100.0,59100.0,77,5,41.0,N/A (only English)
334962,NYC-Brooklyn,67,2,12,Production,30000.0,30000.0,62,1,33.0,N/A (only English)
616942,NYC-Manhattan,60,1,16,Production,22600.0,22600.0,203,5,35.0,N/A (only English)
160776,Central NY,57,2,-1,N/A,0.0,0.0,20,2,0.0,Not at all
143383,Capital Region,77,2,19,Transportation,29700.0,29700.0,26,1,36.0,Well
367181,Mohawk Valley,17,2,22,N/A,0.0,0.0,18,2,0.0,N/A (only English)
301533,Mohawk Valley,52,1,19,Business/Financial,41800.0,41800.0,20,3,37.0,N/A (only English)
185557,NYC-Bronx,68,1,21,Sales,38000.0,38000.0,53,5,43.0,N/A (only English)
876591,Westchester,51,1,9,Healthcare,13400.0,13400.0,26,5,31.0,Very well
352859,Western NY,37,2,16,Computer/Math,20400.0,20400.0,22,3,46.0,N/A (only English)
403457,Capital Region,25,2,19,Sales,17300.0,17300.0,31,1,46.0,N/A (only English)
311690,NYC-Brooklyn,75,1,21,Healthcare,106100.0,106100.0,42,5,40.0,Well
416096,NYC-Queens,46,2,16,Production,13400.0,13400.0,90,5,24.0,Very well
522713,NYC-Manhattan,75,2,22,Education,91100.0,91100.0,83,3,41.0,N/A (only English)
841269,North Country,54,1,17,Healthcare,33800.0,33800.0,10,5,32.0,Very well
489812,NYC-Staten Island,60,1,22,Business/Financial,116100.0,116100.0,30,2,36.0,N/A (only English)
172449,NYC-Brooklyn,69,2,15,Sales,22400.0,22400.0,71,1,40.0,N/A (only English)
105424,Long Island,59,2,21,Management,135700.0,135700.0,24,1,48.0,N/A (only English)
642604,Long Island,42,2,16,Food/Serving,17700.0,17700.0,19,5,25.0,N/A (only English)
275522,NYC-Queens,49,2,22,Sales,45100.0,45100.0,152,5,37.0,N/A (only English)
822452,NYC-Manhattan,69,2,18,Food/Serving,18700.0,18700.0,30,5,51.0,N/A (only English)
361928,Long Island,40,1,21,Office/Admin,69500.0,69500.0,15,1,29.0,N/A (only English)
182503,NYC-Bronx,41,2,-1,N/A,,0.0,34,3,0.0,N/A (only English)
510780,Westchester,22,1,9,Construction,14200.0,14200.0,37,1,36.0,N/A (only English)
320397,NYC-Bronx,77,1,2,Sales,17000.0,17000.0,57,5,33.0,N/A (only English)
245224,Central NY,22,1,22,Computer/Math,47400.0,47400.0,75,1,45.0,N/A (only English)
713940,NYC-Bronx,58,1,21,Food/Serving,29400.0,29400.0,34,5,28.0,N/A (only English)
947491,NYC-Bronx,43,2,16,Office/Admin,28800.0,28800.0,62,5,26.0,N/A (only English)
120850,Central NY,42,2,20,Management,23900.0,23900.0,44,5,46.0,N/A (only English)
961034,NYC-Queens,60,1,12,Unemployed,0.0,0.0,36,1,0.0,Not at all
748707,NYC-Manhattan,20,2,16,Business/Financial,23800.0,23800.0,83,1,42.0,N/A (only English)
993018,NYC-Manhattan,54,2,18,Unemployed,0.0,0.0,18,1,0.0,N/A (only English)
944909,Westchester,67,2,22,Management,115100.0,115100.0,79,5,32.0,N/A (only English)
469017,Long Island,71,2,19,Transportation,,21800.0,54,1,37.0,N/A (only English)
786045,Long Island,27,1,21,Healthcare,51100.0,51100.0,23,1,28.0,Well
754798,NYC-Brooklyn,76,2,23,Healthcare,129700.0,129700.0,89,-1,43.0,N/A (only English)
827439,NYC-Manhattan,58,2,16,Business/Financial,27700.0,27700.0,120,2,42.0,N/A (only English)
672251,NYC-Manhattan,75,2,21,Business/Financial,,39200.0,25,3,35.0,N/A (only English)
527702,NYC-Queens,47,2,23,Sales,96700.0,96700.0,38,1,33.0,N/A (only English)
862315,NYC-Staten Island,51,2,16,Unemployed,0.0,0.0,122,5,0.0,N/A (only English)
615544,NYC-Queens,78,2,17,Office/Admin,24100.0,24100.0,56,1,34.0,N/A (only English)
641723,NYC-Queens,76,2,-1,N/A,0.0,0.0,70,4,0.0,N/A (only English)
146714,Western NY,45,2,-1,N/A,0.0,0.0,21,4,0.0,N/A (only English)
470747,NYC-Queens,34,1,16,Sales,40900.0,40900.0,93,-1,29.0,N/A (only English)
